id,permit_permit_id,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"656f30107bf29d00194fbb82","OCC-2312ZV04188215","Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Sainte-Catherine entre Papineau et Cartier","Entreprise","9595988 CANADA INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5521419972778,45.5229166876012
"656f2baa7bf29d00194fba9b","OCC-2312QT05008185","St-Laurent","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-02-25T18:59:59Z","Autre","Thimens entre Cousens et Guénette","Organisation publique ou son sous-traitant","Hydro Québec","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.74174270248417,45.50531707385119
"656f2dba35401b001998c048","OCC-2312VS04052039","Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Papineau entre Dansereau et De Maisonneuve","Entreprise","9595988 CANADA INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55297696844086,45.5229967370325
"656f2e4935401b001998c07b","OCC-2312KD04189751","Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Cartier entre Sainte-Catherine et De Maisonneuve","Entreprise","9595988 CANADA INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55207014431933,45.52335441556789
"656f2f467bf29d00194fbb4c","OCC-2312DC04180154","Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Sainte-Catherine entre Papineau et Cartier","Entreprise","9595988 CANADA INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55209698468343,45.52300997064344
"656f2d4035401b001998c02e","OCC-2312CV04051324","Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Papineau entre Sainte-Catherine et Dansereau","Entreprise","9595988 CANADA INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55242672084573,45.522737911250765
"656f4be135401b001998c780","OCC-2312ZC04039842","Ville-Marie","Travaux","Permis émis","2023-09-26T20:00:00Z","2024-02-01T18:59:59Z","Toiture - Rénovation","Sanguinet entre Ontario et Joly",,,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56583950817098,45.51491034563435
"656a09a0269b030019db55a0","OCC-2312YU00593790","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2023-11-30T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation avec excavation","Assomption entre Chauveau et Sherbrooke","Entreprise","Construction Cogir inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55054566689887,45.570442727019504
"656f76227bf29d00194fca3d","OCC-2312BH04147544","Ville-Marie","Travaux","Permis émis","2023-12-12T19:00:00Z","2024-12-22T18:59:59Z","Construction/rénovation sans excavation","Viger entre Labelle et Saint-Hubert","Organisation publique ou son sous-traitant","Maçonnerie Rainville et Frères","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00",,,"2024-01-20T00:11:30Z",-73.55450015579584,45.513138061752784
"6569eb5d269b030019db4d39","OCC-2312IW05000374","Ville-Marie","Travaux","Permis émis","2022-07-13T20:00:00Z","2024-12-31T18:59:59Z","Construction/rénovation avec excavation","Mansfield entre René-Lévesque et Sainte-Catherine","Entreprise","1230 Mansfield Development LP","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57097204708631,45.50098075689326
"6569ebe97f66630019d0d69e","OCC-2312WR04847188","Ville-Marie","Travaux","Permis émis","2022-06-19T20:00:00Z","2024-12-31T18:59:59Z","Construction/rénovation sans excavation","Ruelle","Entreprise","1230 Mansfield Development LP","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57103609681141,45.50059911274099
"6569ec2b269b030019db4d4c","OCC-2312VC04989812","Ville-Marie","Travaux","Permis émis","2022-08-28T20:00:00Z","2024-12-31T18:59:59Z","Construction/rénovation sans excavation","Mansfield entre Cathcart et Sainte-Catherine","Entreprise","1230 Mansfield Development LP","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57137590720619,45.50118297907697
"6569ec717f66630019d0d6b9","OCC-2312VB04936436","Ville-Marie","Travaux","Permis émis","2022-06-20T20:00:00Z","2024-12-31T18:59:59Z","Autre","Ruelle","Entreprise","1230 Mansfield Development LP","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57126088840344,45.50083235072229
"656a31c57f66630019d0e8a0","OCC-2312TW00696978","Le Sud-Ouest","Travaux","Permis émis","2021-12-05T19:00:00Z","2024-03-07T18:59:59Z","Autre","Laprairie entre Saint-Charles et Augustin-Cantin","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56667810124482,45.48141925112616
"656a54cf7f66630019d0eead","OCC-2312QB03953968","Ville-Marie","Travaux","Permis émis","2023-11-30T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Sainte-Catherine entre Hôtel-de-Ville et Sainte-Élisabeth","Entreprise","MA2D Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56180100984396,45.51206103365883
"656a56b6269b030019db6235","OCC-2312BY03962951","Ville-Marie","Travaux","Permis émis","2023-11-30T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Sainte-Élisabeth entre Dufault et Sainte-Catherine","Entreprise","MA2D Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5616476312476,45.51208163000909
"656892dbffc7a500198ad26a","OCC-2312ZK00528272","Pierrefonds-Roxboro","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-19T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Pierrefonds entre Saint-Jean et Harry-Worth","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30",,,"2024-01-20T00:11:30Z",-73.85249506227221,45.49150826392964
"65688c20ffc7a500198ad099","OCC-2311XB25572930","Verdun","Travaux","Permis émis","2023-05-29T20:00:00Z","2024-12-31T18:59:59Z","Autre","Ruelle","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57284985746692,45.45900578236139
"65689c549150b300198797b0","OCC-2312BM17779624","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-19T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Gouin entre Cossette et Golf","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.72787311360354,45.52793411340889
"656895379150b30019879621","OCC-2311FU25561082","Outremont","Travaux","Permis émis","2023-01-24T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Laurier entre Durocher et Querbes","Entreprise","P & R Desjardins Construction Inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5976286949761,45.51775286244217
"6568d77c9150b3001987a56e","OCC-2312PX00585405","Le Sud-Ouest","Travaux","Permis émis","2023-11-30T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation avec excavation","Young entre Ottawa et William","Entreprise","EBC Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56146265536475,45.49410809234919
"6568a787ffc7a500198ad738","OCC-2312MU17778827","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-19T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Gouin entre Somerset et Cossette","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.7259868012,45.52851454263168
"6568a0f79150b300198798da","OCC-2312WG17777621","Ahuntsic-Cartierville","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-19T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Gouin entre Green Lane et Ruisseau","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.75305643945303,45.51066355529512
"641cb79a5325490019410349","OCC-2303BG24822935","St-Laurent","Travaux","Permis émis","2023-04-10T20:00:00Z","2024-10-08T19:59:59Z","Construction/rénovation avec excavation","McArthur entre Hickmore et McArthur","Entrepreneur sous contrat avec la Ville de Montréal","Les Entreprises Claude Chagnon Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.69627169722627,45.480912445253416
"6568dae6ffc7a500198ae28a","OCC-2312ND06813386","Le Sud-Ouest","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","William entre Young et Murray","Entreprise","EBC Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56188562563685,45.49389766223973
"6568eb10ffc7a500198ae7f7","OCC-2312IZ03095881","Ahuntsic-Cartierville","Travaux","Permis émis","2023-06-11T20:00:00Z","2024-04-30T19:59:59Z","Construction/rénovation sans excavation","Émile-Journault entre Marcel-Cadieux et Christophe-Colomb","Entrepreneur sous contrat avec la Ville de Montréal","Afcor construction inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.63838225817832,45.55354460128678
"65675310b0634400191335d5","OCC-2312XM06754879","Le Plateau-Mont-Royal","Travaux","Permis émis","2023-12-22T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Saint-Laurent entre Rachel et Vallières","Entreprise","St-Denis Thompson","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5825165756011,45.5183013027072
"65666052b688af00194f6800","OCC-2311NW25611807","Le Plateau-Mont-Royal","Travaux","Permis émis","2023-12-13T19:00:00Z","2024-05-01T19:59:59Z","Construction/rénovation avec excavation","Prénoveau entre Saint-Grégoire et Prénoveau","Entrepreneur sous contrat avec la Ville de Montréal","Tisseur Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.59249223175965,45.52994714678252
"65677f53b688af00194f854e","OCC-2311HV24909531","Rosemont-La Petite-Patrie","Travaux","Permis émis","2023-11-29T19:00:00Z","2024-01-31T18:59:59Z","Autre","Saint-Urbain entre Beaubien et Saint-Zotique","Entrepreneur sous contrat avec la Ville de Montréal","Demix construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.61259374204896,45.53031852570524
"656796dab06344001913469d","OCC-2311BS24932777","Pierrefonds-Roxboro","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-19T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Gouin entre Gouin et Pitfield","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30",,,"2024-01-20T00:11:30Z",-73.75998776063574,45.50803014772956
"656792e2b688af00194f8b64","OCC-2311VG24901680","Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","René-Lévesque entre De Bleury et Saint-Alexandre","Entreprise","les Constructions Reliance Du Canada Ltée","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56505067216885,45.50508608079292
"65679c56b0634400191348c0","OCC-2311GZ24932970","Pierrefonds-Roxboro","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-19T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Saint-Jean entre Harry-Worth et Gouin","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30",,,"2024-01-20T00:11:30Z",-73.85185272937014,45.492038521941865
"65679507b06344001913462b","OCC-2311VG24932492","Pierrefonds-Roxboro","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-19T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30",,,"2024-01-20T00:11:30Z",-73.76019174811388,45.50768221108377
"6564dd0a5441350019e9b192","OCC-2311SP23172466","Verdun","Travaux","Permis émis","2023-09-30T20:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation avec excavation","LaSalle entre Hickson et Edna","Entreprise","Centre intégré universitaire de santé et services sociaux du Centre-Sud-de-l'Île-de-Montréal (Hôpital Verdun)","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56460115363059,45.464280207243085
"6567a3360ff2860019a8b8a1","OCC-2312OC03205153","Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Drummond entre Sainte-Catherine et De Maisonneuve","Entreprise","Brago Construction inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57451692032612,45.49861969532532
"65650c9c5441350019e9be98","OCC-2312OG17809666","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-08T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Saint-Denis entre Pins et Roy","Entreprise","Construction Mondev S.E.C.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57212663047233,45.51893974298948
"6564ec3dadda9d001942eeae","OCC-2311PT23207281","Verdun","Travaux","Permis émis","2023-11-29T19:00:00Z","2024-04-12T19:59:59Z","Réseaux routier - Réfection et travaux corrélatifs","Richard entre LaSalle et Brown","Entrepreneur sous contrat avec la Ville de Montréal","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57264625641116,45.44853911783907
"65660e42b688af00194f576f","OCC-2311NE25595001","Le Plateau-Mont-Royal","Travaux","Permis émis","2023-11-30T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Ruelle","Entreprise","CONSTRUCTION GILLES LANTHIER INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5958535098188,45.51923473852681
"64f9d4dcdf95890019c0b70b","OCC-2309XH05683957","Ville-Marie","Travaux","Permis émis","2023-09-06T20:00:00Z","2024-12-31T18:59:59Z","Autre","Berger entre Charlotte et Sainte-Catherine","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56253898965183,45.51063336310813
"65610514ebc06e00197d9312","OCC-2311CG23011662","Outremont","Travaux","Permis émis","2023-11-26T19:00:00Z","2024-03-29T19:59:59Z","Construction/rénovation sans excavation","Dunlop entre Lajoie et Van Horne","Entrepreneur sous contrat avec la Ville de Montréal","besco construction","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:30","18:00","07:30","18:00","07:30","18:00","07:30","18:00","07:30","18:00",,,"2024-01-20T00:11:30Z",-73.61729591643437,45.51383685146615
"64832d478befed0019b7f0ba","OCC-2401XP15401601","Lachine","Travaux","Permis émis","2023-06-08T20:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","11e entre Saint-Louis et Notre-Dame",,,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.6737449742443,45.43479852931448
"65611be2e5bf2c0019eb4dd4","OCC-2311BR22960888","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2023-11-26T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Ruelle","Organisation publique ou son sous-traitant","MGB Associés Inc.","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.602189370354,45.55383834453343
"64134de19757f8001a943efb","OCC-2401PT06609916","St-Laurent","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation avec excavation","Sainte-Croix entre Côte-Vertu et Rochon","Entreprise","An-Au Construction","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00",,,"2024-01-20T00:11:30Z",-73.68039744898329,45.51657505845424
"655fb6c67c09e50019587a60","OCC-2311EH20617756","Le Plateau-Mont-Royal","Travaux","Permis émis","2023-11-24T19:00:00Z","2024-01-31T18:59:59Z","Construction/rénovation sans excavation","Pins entre Drolet et Saint-Denis","Entreprise","Construction Mondev S.E.C.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57206943173423,45.51869340541818
"655f530e203dc900191a4589","OCC-2311NG23002582","Ville-Marie","Travaux","Permis émis","2023-10-31T20:00:00Z","2024-06-30T19:59:59Z","Construction/rénovation sans excavation","Gosford entre Saint-Claude et Saint-Louis","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55403803768543,45.50928639146997
"655e6d0993d7fa0019728e0b","OCC-2311BS18903584","Ville-Marie","Travaux","Permis émis","2023-01-08T19:00:00Z","2024-12-31T18:59:59Z","Autre","Mansfield entre De Maisonneuve et Président-Kennedy","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57388940260064,45.502514140464136
